english,korean,kind,category_slug,category_kr,item_slug,poe2db_us,poe2db_kr
Solemn Maul,엄숙한 대형 망치,item,Two_Hand_Maces,양손 철퇴,Solemn_Maul,https://poe2db.tw/us/Solemn_Maul,https://poe2db.tw/kr/Solemn_Maul
Studded Greatclub,징 박힌 대곤봉,item,Two_Hand_Maces,양손 철퇴,Studded_Greatclub,https://poe2db.tw/us/Studded_Greatclub,https://poe2db.tw/kr/Studded_Greatclub
Tawhoan Greatclub,타호아의 대곤봉,item,Two_Hand_Maces,양손 철퇴,Tawhoan_Greatclub,https://poe2db.tw/us/Tawhoan_Greatclub,https://poe2db.tw/kr/Tawhoan_Greatclub
Temple Maul,사원 대형 망치,item,Two_Hand_Maces,양손 철퇴,Temple_Maul,https://poe2db.tw/us/Temple_Maul,https://poe2db.tw/kr/Temple_Maul
Totemic Greatclub,토템의 대곤봉,item,Two_Hand_Maces,양손 철퇴,Totemic_Greatclub,https://poe2db.tw/us/Totemic_Greatclub,https://poe2db.tw/kr/Totemic_Greatclub
Zealot Greathammer,맹신자 대망치,item,Two_Hand_Maces,양손 철퇴,Zealot_Greathammer,https://poe2db.tw/us/Zealot_Greathammer,https://poe2db.tw/kr/Zealot_Greathammer
Ancient Greatblade,고대 대칼날,item,Two_Hand_Swords,양손 검,Ancient_Greatblade,https://poe2db.tw/us/Ancient_Greatblade,https://poe2db.tw/kr/Ancient_Greatblade
Arced Longsword,원호 장검,item,Two_Hand_Swords,양손 검,Arced_Longsword,https://poe2db.tw/us/Arced_Longsword,https://poe2db.tw/kr/Arced_Longsword
Blessed Claymore,축복받은 클레이모어,item,Two_Hand_Swords,양손 검,Blessed_Claymore,https://poe2db.tw/us/Blessed_Claymore,https://poe2db.tw/kr/Blessed_Claymore
Broad Greatsword,넓은날 대검,item,Two_Hand_Swords,양손 검,Broad_Greatsword,https://poe2db.tw/us/Broad_Greatsword,https://poe2db.tw/kr/Broad_Greatsword
Corroded Longsword,부식된 장검,item,Two_Hand_Swords,양손 검,Corroded_Longsword,https://poe2db.tw/us/Corroded_Longsword,https://poe2db.tw/kr/Corroded_Longsword
Flanged Greatblade,테두리 대칼날,item,Two_Hand_Swords,양손 검,Flanged_Greatblade,https://poe2db.tw/us/Flanged_Greatblade,https://poe2db.tw/kr/Flanged_Greatblade
Iron Greatsword,철 대검,item,Two_Hand_Swords,양손 검,Iron_Greatsword,https://poe2db.tw/us/Iron_Greatsword,https://poe2db.tw/kr/Iron_Greatsword
Keen Greatsword,예리한 대검,item,Two_Hand_Swords,양손 검,Keen_Greatsword,https://poe2db.tw/us/Keen_Greatsword,https://poe2db.tw/kr/Keen_Greatsword
Obsidian Greatsword,흑요석 대검,item,Two_Hand_Swords,양손 검,Obsidian_Greatsword,https://poe2db.tw/us/Obsidian_Greatsword,https://poe2db.tw/kr/Obsidian_Greatsword
Regalia Longsword,예복 장검,item,Two_Hand_Swords,양손 검,Regalia_Longsword,https://poe2db.tw/us/Regalia_Longsword,https://poe2db.tw/kr/Regalia_Longsword
Rippled Greatsword,파문 대검,item,Two_Hand_Swords,양손 검,Rippled_Greatsword,https://poe2db.tw/us/Rippled_Greatsword,https://poe2db.tw/kr/Rippled_Greatsword
Stone Greatsword,돌 대검,item,Two_Hand_Swords,양손 검,Stone_Greatsword,https://poe2db.tw/us/Stone_Greatsword,https://poe2db.tw/kr/Stone_Greatsword
Ultra Greatsword,초거대 대검,item,Two_Hand_Swords,양손 검,Ultra_Greatsword,https://poe2db.tw/us/Ultra_Greatsword,https://poe2db.tw/kr/Ultra_Greatsword
Ancient Reliquary Key,고대의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Ancient_Reliquary_Key,https://poe2db.tw/us/Ancient_Reliquary_Key,https://poe2db.tw/kr/Ancient_Reliquary_Key
Archive Reliquary Key,서고 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Archive_Reliquary_Key,https://poe2db.tw/us/Archive_Reliquary_Key,https://poe2db.tw/kr/Archive_Reliquary_Key
Azmeri Reliquary Key,아즈메리 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Azmeri_Reliquary_Key,https://poe2db.tw/us/Azmeri_Reliquary_Key,https://poe2db.tw/kr/Azmeri_Reliquary_Key
Cosmic Reliquary Key,우주의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Cosmic_Reliquary_Key,https://poe2db.tw/us/Cosmic_Reliquary_Key,https://poe2db.tw/kr/Cosmic_Reliquary_Key
Decaying Reliquary Key,부패하는 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Decaying_Reliquary_Key,https://poe2db.tw/us/Decaying_Reliquary_Key,https://poe2db.tw/kr/Decaying_Reliquary_Key
Forgotten Reliquary Key,잊혀진 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Forgotten_Reliquary_Key,https://poe2db.tw/us/Forgotten_Reliquary_Key,https://poe2db.tw/kr/Forgotten_Reliquary_Key
Olroth's Reliquary Key,올로스의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Olroths_Reliquary_Key,https://poe2db.tw/us/Olroths_Reliquary_Key,https://poe2db.tw/kr/Olroths_Reliquary_Key
Oubliette Reliquary Key,지하 감옥 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Oubliette_Reliquary_Key,https://poe2db.tw/us/Oubliette_Reliquary_Key,https://poe2db.tw/kr/Oubliette_Reliquary_Key
Ritualistic Reliquary Key,의식의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Ritualistic_Reliquary_Key,https://poe2db.tw/us/Ritualistic_Reliquary_Key,https://poe2db.tw/kr/Ritualistic_Reliquary_Key
Shiny Reliquary Key,반짝이는 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Shiny_Reliquary_Key,https://poe2db.tw/us/Shiny_Reliquary_Key,https://poe2db.tw/kr/Shiny_Reliquary_Key
Tangmazu's Reliquary Key,탕마주의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Tangmazus_Reliquary_Key,https://poe2db.tw/us/Tangmazus_Reliquary_Key,https://poe2db.tw/kr/Tangmazus_Reliquary_Key
The Arbiter's Reliquary Key,중재자의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,The_Arbiters_Reliquary_Key,https://poe2db.tw/us/The_Arbiters_Reliquary_Key,https://poe2db.tw/kr/The_Arbiters_Reliquary_Key
The Trialmaster's Reliquary Key,시련의 대가의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,The_Trialmasters_Reliquary_Key,https://poe2db.tw/us/The_Trialmasters_Reliquary_Key,https://poe2db.tw/kr/The_Trialmasters_Reliquary_Key
Timeworn Reliquary Key,오래된 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Timeworn_Reliquary_Key,https://poe2db.tw/us/Timeworn_Reliquary_Key,https://poe2db.tw/kr/Timeworn_Reliquary_Key
Twilight Reliquary Key,황혼 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Twilight_Reliquary_Key,https://poe2db.tw/us/Twilight_Reliquary_Key,https://poe2db.tw/kr/Twilight_Reliquary_Key
Vaal Reliquary Key,바알 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Vaal_Reliquary_Key,https://poe2db.tw/us/Vaal_Reliquary_Key,https://poe2db.tw/kr/Vaal_Reliquary_Key
Visceral Reliquary Key,본능적인 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Visceral_Reliquary_Key,https://poe2db.tw/us/Visceral_Reliquary_Key,https://poe2db.tw/kr/Visceral_Reliquary_Key
Voidborn Reliquary Key,공허의 시초 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Voidborn_Reliquary_Key,https://poe2db.tw/us/Voidborn_Reliquary_Key,https://poe2db.tw/kr/Voidborn_Reliquary_Key
Xesht's Reliquary Key,제쉬트의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Xeshts_Reliquary_Key,https://poe2db.tw/us/Xeshts_Reliquary_Key,https://poe2db.tw/kr/Xeshts_Reliquary_Key
Zarokh's Reliquary Key,자로크의 성유물 보관실 열쇠,item,Vault_Keys,금고실 열쇠,Zarokhs_Reliquary_Key,https://poe2db.tw/us/Zarokhs_Reliquary_Key,https://poe2db.tw/kr/Zarokhs_Reliquary_Key
Zarokh's Reliquary Key: Against the Darkness,자로크의 성유물 보관실 열쇠: 어둠 저항,item,Vault_Keys,금고실 열쇠,Zarokhs_Reliquary_Key:_Against_the_Darkness,https://poe2db.tw/us/Zarokhs_Reliquary_Key%3A_Against_the_Darkness,https://poe2db.tw/kr/Zarokhs_Reliquary_Key%3A_Against_the_Darkness
Zarokh's Reliquary Key: Blessed Bonds,자로크의 성유물 보관실 열쇠: 축복받은 유대,item,Vault_Keys,금고실 열쇠,Zarokhs_Reliquary_Key:_Blessed_Bonds,https://poe2db.tw/us/Zarokhs_Reliquary_Key%3A_Blessed_Bonds,https://poe2db.tw/kr/Zarokhs_Reliquary_Key%3A_Blessed_Bonds
Zarokh's Reliquary Key: Sandstorm Visage,자로크의 성유물 보관실 열쇠: 모래 폭풍의 얼굴,item,Vault_Keys,금고실 열쇠,Zarokhs_Reliquary_Key:_Sandstorm_Visage,https://poe2db.tw/us/Zarokhs_Reliquary_Key%3A_Sandstorm_Visage,https://poe2db.tw/kr/Zarokhs_Reliquary_Key%3A_Sandstorm_Visage
Zarokh's Reliquary Key: Sekhema's Resolve,자로크의 성유물 보관실 열쇠: 세케마의 결의,item,Vault_Keys,금고실 열쇠,Zarokhs_Reliquary_Key:_Sekhemas_Resolve,https://poe2db.tw/us/Zarokhs_Reliquary_Key%3A_Sekhemas_Resolve,https://poe2db.tw/kr/Zarokhs_Reliquary_Key%3A_Sekhemas_Resolve
Zarokh's Reliquary Key: Temporalis,자로크의 성유물 보관실 열쇠: 템포랄리스,item,Vault_Keys,금고실 열쇠,Zarokhs_Reliquary_Key:_Temporalis,https://poe2db.tw/us/Zarokhs_Reliquary_Key%3A_Temporalis,https://poe2db.tw/kr/Zarokhs_Reliquary_Key%3A_Temporalis
Acrid Wand,매서운 마법봉,item,Wands,마법봉,Acrid_Wand,https://poe2db.tw/us/Acrid_Wand,https://poe2db.tw/kr/Acrid_Wand
Attuned Wand,조율된 마법봉,item,Wands,마법봉,Attuned_Wand,https://poe2db.tw/us/Attuned_Wand,https://poe2db.tw/kr/Attuned_Wand
Bone Wand,뼈 마법봉,item,Wands,마법봉,Bone_Wand,https://poe2db.tw/us/Bone_Wand,https://poe2db.tw/kr/Bone_Wand
Critical Wand,치명적인 마법봉,item,Wands,마법봉,Critical_Wand,https://poe2db.tw/us/Critical_Wand,https://poe2db.tw/kr/Critical_Wand
Dueling Wand,결투 마법봉,item,Wands,마법봉,Dueling_Wand,https://poe2db.tw/us/Dueling_Wand,https://poe2db.tw/kr/Dueling_Wand
Frigid Wand,차디찬 마법봉,item,Wands,마법봉,Frigid_Wand,https://poe2db.tw/us/Frigid_Wand,https://poe2db.tw/kr/Frigid_Wand
Galvanic Wand,충격 마법봉,item,Wands,마법봉,Galvanic_Wand,https://poe2db.tw/us/Galvanic_Wand,https://poe2db.tw/kr/Galvanic_Wand
Offering Wand,공물 마법봉,item,Wands,마법봉,Offering_Wand,https://poe2db.tw/us/Offering_Wand,https://poe2db.tw/kr/Offering_Wand
Primordial Wand,태고의 마법봉,item,Wands,마법봉,Primordial_Wand,https://poe2db.tw/us/Primordial_Wand,https://poe2db.tw/kr/Primordial_Wand
Runemastered Runic Fork,Runemastered Runic Fork,item,Wands,마법봉,Runemastered_Runic_Fork,https://poe2db.tw/us/Runemastered_Runic_Fork,https://poe2db.tw/kr/Runemastered_Runic_Fork
Runic Fork,룬 쇠스랑,item,Wands,마법봉,Runic_Fork,https://poe2db.tw/us/Runic_Fork,https://poe2db.tw/kr/Runic_Fork
Siphoning Wand,착취 마법봉,item,Wands,마법봉,Siphoning_Wand,https://poe2db.tw/us/Siphoning_Wand,https://poe2db.tw/kr/Siphoning_Wand
Torture Wand,고문 마법봉,item,Wands,마법봉,Torture_Wand,https://poe2db.tw/us/Torture_Wand,https://poe2db.tw/kr/Torture_Wand
Twisted Wand,뒤틀린 마법봉,item,Wands,마법봉,Twisted_Wand,https://poe2db.tw/us/Twisted_Wand,https://poe2db.tw/kr/Twisted_Wand
Volatile Wand,폭발성 마법봉,item,Wands,마법봉,Volatile_Wand,https://poe2db.tw/us/Volatile_Wand,https://poe2db.tw/kr/Volatile_Wand
Withered Wand,말라버린 마법봉,item,Wands,마법봉,Withered_Wand,https://poe2db.tw/us/Withered_Wand,https://poe2db.tw/kr/Withered_Wand
Waystone (Tier 1),경로석 (1등급),item,Waystones,경로석,Waystone_(Tier_1),https://poe2db.tw/us/Waystone_%28Tier_1%29,https://poe2db.tw/kr/Waystone_%28Tier_1%29
Waystone (Tier 10),경로석 (10등급),item,Waystones,경로석,Waystone_(Tier_10),https://poe2db.tw/us/Waystone_%28Tier_10%29,https://poe2db.tw/kr/Waystone_%28Tier_10%29
Waystone (Tier 11),경로석 (11등급),item,Waystones,경로석,Waystone_(Tier_11),https://poe2db.tw/us/Waystone_%28Tier_11%29,https://poe2db.tw/kr/Waystone_%28Tier_11%29
Waystone (Tier 12),경로석 (12등급),item,Waystones,경로석,Waystone_(Tier_12),https://poe2db.tw/us/Waystone_%28Tier_12%29,https://poe2db.tw/kr/Waystone_%28Tier_12%29
Waystone (Tier 13),경로석 (13등급),item,Waystones,경로석,Waystone_(Tier_13),https://poe2db.tw/us/Waystone_%28Tier_13%29,https://poe2db.tw/kr/Waystone_%28Tier_13%29
Waystone (Tier 14),경로석 (14등급),item,Waystones,경로석,Waystone_(Tier_14),https://poe2db.tw/us/Waystone_%28Tier_14%29,https://poe2db.tw/kr/Waystone_%28Tier_14%29
Waystone (Tier 15),경로석 (15등급),item,Waystones,경로석,Waystone_(Tier_15),https://poe2db.tw/us/Waystone_%28Tier_15%29,https://poe2db.tw/kr/Waystone_%28Tier_15%29
Waystone (Tier 16),경로석 (16등급),item,Waystones,경로석,Waystone_(Tier_16),https://poe2db.tw/us/Waystone_%28Tier_16%29,https://poe2db.tw/kr/Waystone_%28Tier_16%29
Waystone (Tier 2),경로석 (2등급),item,Waystones,경로석,Waystone_(Tier_2),https://poe2db.tw/us/Waystone_%28Tier_2%29,https://poe2db.tw/kr/Waystone_%28Tier_2%29
Waystone (Tier 3),경로석 (3등급),item,Waystones,경로석,Waystone_(Tier_3),https://poe2db.tw/us/Waystone_%28Tier_3%29,https://poe2db.tw/kr/Waystone_%28Tier_3%29
Waystone (Tier 4),경로석 (4등급),item,Waystones,경로석,Waystone_(Tier_4),https://poe2db.tw/us/Waystone_%28Tier_4%29,https://poe2db.tw/kr/Waystone_%28Tier_4%29
Waystone (Tier 5),경로석 (5등급),item,Waystones,경로석,Waystone_(Tier_5),https://poe2db.tw/us/Waystone_%28Tier_5%29,https://poe2db.tw/kr/Waystone_%28Tier_5%29
Waystone (Tier 6),경로석 (6등급),item,Waystones,경로석,Waystone_(Tier_6),https://poe2db.tw/us/Waystone_%28Tier_6%29,https://poe2db.tw/kr/Waystone_%28Tier_6%29
Waystone (Tier 7),경로석 (7등급),item,Waystones,경로석,Waystone_(Tier_7),https://poe2db.tw/us/Waystone_%28Tier_7%29,https://poe2db.tw/kr/Waystone_%28Tier_7%29
Waystone (Tier 8),경로석 (8등급),item,Waystones,경로석,Waystone_(Tier_8),https://poe2db.tw/us/Waystone_%28Tier_8%29,https://poe2db.tw/kr/Waystone_%28Tier_8%29
Waystone (Tier 9),경로석 (9등급),item,Waystones,경로석,Waystone_(Tier_9),https://poe2db.tw/us/Waystone_%28Tier_9%29,https://poe2db.tw/kr/Waystone_%28Tier_9%29
Ab Aeterno Grand Cuisses,아브 아이테르노 우수한 허벅지 방어구,unique,Unique_item,Unique item,Ab_Aeterno,https://poe2db.tw/us/Ab_Aeterno,https://poe2db.tw/kr/Ab_Aeterno
Adonia's Ego Siphoning Wand,아도니아의 자아 착취 마법봉,unique,Unique_item,Unique item,Adonias_Ego,https://poe2db.tw/us/Adonias_Ego,https://poe2db.tw/kr/Adonias_Ego
Aerisvane's Wings Burnished Gauntlets,아이리스베인의 날개 윤이 나는 건틀릿,unique,Unique_item,Unique item,Aerisvanes_Wings,https://poe2db.tw/us/Aerisvanes_Wings,https://poe2db.tw/kr/Aerisvanes_Wings
Against the Darkness Time-Lost Diamond,어둠 저항 오래된 다이아몬드,unique,Unique_item,Unique item,Against_the_Darkness,https://poe2db.tw/us/Against_the_Darkness,https://poe2db.tw/kr/Against_the_Darkness
Alkem Eira Blazon Crest Shield,알켐 에이라 문장 문양 방패,unique,Unique_item,Unique item,Alkem_Eira,https://poe2db.tw/us/Alkem_Eira,https://poe2db.tw/kr/Alkem_Eira
Alpha's Howl Armoured Cap,우두머리의 울부짖음 장갑을 두른 모자,unique,Unique_item,Unique item,Alphas_Howl,https://poe2db.tw/us/Alphas_Howl,https://poe2db.tw/kr/Alphas_Howl
Amor Mandragora Changeling Talisman,아모르 만드라고라 체인질링 부적,unique,Unique_item,Unique item,Amor_Mandragora,https://poe2db.tw/us/Amor_Mandragora,https://poe2db.tw/kr/Amor_Mandragora
Andvarius Gold Ring,앤드바리우스 황금 반지,unique,Unique_item,Unique item,Andvarius,https://poe2db.tw/us/Andvarius,https://poe2db.tw/kr/Andvarius
Apep's Supremacy Voodoo Focus,아펩의 패권 주술 집중구,unique,Unique_item,Unique item,Apeps_Supremacy,https://poe2db.tw/us/Apeps_Supremacy,https://poe2db.tw/kr/Apeps_Supremacy
Apron of Emiran Hermit Garb,에미란의 앞치마 은자 의복,unique,Unique_item,Unique item,Apron_of_Emiran,https://poe2db.tw/us/Apron_of_Emiran,https://poe2db.tw/kr/Apron_of_Emiran
Arakaali's Gift Antidote Charm,아라칼리의 선물 해독 호신부,unique,Unique_item,Unique item,Arakaalis_Gift,https://poe2db.tw/us/Arakaalis_Gift,https://poe2db.tw/kr/Arakaalis_Gift
Arvil's Wheel Hardwood Targe,아르빌의 바퀴 견목 타지,unique,Unique_item,Unique item,Arvils_Wheel,https://poe2db.tw/us/Arvils_Wheel,https://poe2db.tw/kr/Arvils_Wheel
Ashrend Pathfinder Coat,부서진 잿더미 패스파인더 외투,unique,Unique_item,Unique item,Ashrend,https://poe2db.tw/us/Ashrend,https://poe2db.tw/kr/Ashrend
Asphyxia's Wrath Broadhead Quiver,질식의 진노 넓은 촉 화살통,unique,Unique_item,Unique item,Asphyxias_Wrath,https://poe2db.tw/us/Asphyxias_Wrath,https://poe2db.tw/kr/Asphyxias_Wrath
Assailum Closed Helm,공격병동 폐쇄형 헬름,unique,Unique_item,Unique item,Assailum,https://poe2db.tw/us/Assailum,https://poe2db.tw/kr/Assailum
Astramentis Stellar Amulet,별의 보석 별의 목걸이,unique,Unique_item,Unique item,Astramentis,https://poe2db.tw/us/Astramentis,https://poe2db.tw/kr/Astramentis
Atsak's Sight Veiled Mask,아차크의 시야 장막 가면,unique,Unique_item,Unique item,Atsaks_Sight,https://poe2db.tw/us/Atsaks_Sight,https://poe2db.tw/kr/Atsaks_Sight
Atziri's Acuity Moulded Mitts,앗지리의 예리함 주조한 미트,unique,Unique_item,Unique item,Atziris_Acuity,https://poe2db.tw/us/Atziris_Acuity,https://poe2db.tw/kr/Atziris_Acuity
Atziri's Contempt Pronged Spear,앗지리의 경멸 갈래진 창,unique,Unique_item,Unique item,Atziris_Contempt,https://poe2db.tw/us/Atziris_Contempt,https://poe2db.tw/kr/Atziris_Contempt
Atziri's Disdain Gold Circlet,앗지리의 멸시 황금 관,unique,Unique_item,Unique item,Atziris_Disdain,https://poe2db.tw/us/Atziris_Disdain,https://poe2db.tw/kr/Atziris_Disdain
Atziri's Rule Reflecting Staff,앗지리의 통치 투영하는 지팡이,unique,Unique_item,Unique item,Atziris_Rule,https://poe2db.tw/us/Atziris_Rule,https://poe2db.tw/kr/Atziris_Rule
Atziri's Splendour Sacrificial Regalia,앗지리의 위풍 희생의 예복,unique,Unique_item,Unique item,Atziris_Splendour,https://poe2db.tw/us/Atziris_Splendour,https://poe2db.tw/kr/Atziris_Splendour
Atziri's Step Cinched Boots,앗지리의 걸음 단단히 묶은 장화,unique,Unique_item,Unique item,Atziris_Step,https://poe2db.tw/us/Atziris_Step,https://poe2db.tw/kr/Atziris_Step
Aurseize Layered Gauntlets,아우르시즈 겹겹의 건틀릿,unique,Unique_item,Unique item,Aurseize,https://poe2db.tw/us/Aurseize,https://poe2db.tw/kr/Aurseize
Beacon of Azis Solar Amulet,아지스의 등불 태양의 목걸이,unique,Unique_item,Unique item,Beacon_of_Azis,https://poe2db.tw/us/Beacon_of_Azis,https://poe2db.tw/kr/Beacon_of_Azis
Beetlebite Velour Shoes,딱정벌레 이빨 벨루어 신발,unique,Unique_item,Unique item,Beetlebite,https://poe2db.tw/us/Beetlebite,https://poe2db.tw/kr/Beetlebite
Beira's Anguish Dousing Charm,베이라의 비통 소화 호신부,unique,Unique_item,Unique item,Beiras_Anguish,https://poe2db.tw/us/Beiras_Anguish,https://poe2db.tw/kr/Beiras_Anguish
Belly of the Beast Explorer Armour,짐승의 소굴 탐험가 방어구,unique,Unique_item,Unique item,Belly_of_the_Beast,https://poe2db.tw/us/Belly_of_the_Beast,https://poe2db.tw/kr/Belly_of_the_Beast
Berek's Grip Two-Stone Ring,베렉의 손아귀 쌍보석 반지,unique,Unique_item,Unique item,Bereks_Grip,https://poe2db.tw/us/Bereks_Grip,https://poe2db.tw/kr/Bereks_Grip
Berek's Pass Two-Stone Ring,베렉의 길 쌍보석 반지,unique,Unique_item,Unique item,Bereks_Pass,https://poe2db.tw/us/Bereks_Pass,https://poe2db.tw/kr/Bereks_Pass
Berek's Respite Two-Stone Ring,베렉의 유예 쌍보석 반지,unique,Unique_item,Unique item,Bereks_Respite,https://poe2db.tw/us/Bereks_Respite,https://poe2db.tw/kr/Bereks_Respite
Beyond Reach Visceral Quiver,요원한 저 너머 본능적인 화살통,unique,Unique_item,Unique item,Beyond_Reach,https://poe2db.tw/us/Beyond_Reach,https://poe2db.tw/kr/Beyond_Reach
Bijouborne Double Belt,보석박이 이중 허리띠,unique,Unique_item,Unique item,Bijouborne,https://poe2db.tw/us/Bijouborne,https://poe2db.tw/kr/Bijouborne
Birth of Fury Stone Greaves,광분의 탄생 돌 각반,unique,Unique_item,Unique item,Birth_of_Fury,https://poe2db.tw/us/Birth_of_Fury,https://poe2db.tw/kr/Birth_of_Fury
Birthright Buckle Wide Belt,생득권 버클 넓은 허리띠,unique,Unique_item,Unique item,Birthright_Buckle,https://poe2db.tw/us/Birthright_Buckle,https://poe2db.tw/kr/Birthright_Buckle
Bitterbloom Feathered Robe,독살꽃 깃털 로브,unique,Unique_item,Unique item,Bitterbloom,https://poe2db.tw/us/Bitterbloom,https://poe2db.tw/kr/Bitterbloom
Black Sun Crest Wrapped Greathelm,검은 태양 문양 싸맨 대헬름,unique,Unique_item,Unique item,Black_Sun_Crest,https://poe2db.tw/us/Black_Sun_Crest,https://poe2db.tw/kr/Black_Sun_Crest
Blackbraid Fur Plate,검은끈 모피 판금 갑옷,unique,Unique_item,Unique item,Blackbraid,https://poe2db.tw/us/Blackbraid,https://poe2db.tw/kr/Blackbraid
Blackflame Amethyst Ring,검은화염 자수정 반지,unique,Unique_item,Unique item,Blackflame,https://poe2db.tw/us/Blackflame,https://poe2db.tw/kr/Blackflame
Blackgleam Fire Quiver,검은 섬광 불 화살통,unique,Unique_item,Unique item,Blackgleam,https://poe2db.tw/us/Blackgleam,https://poe2db.tw/kr/Blackgleam
Blackheart Iron Ring,검은 심장 철제 반지,unique,Unique_item,Unique item,Blackheart,https://poe2db.tw/us/Blackheart,https://poe2db.tw/kr/Blackheart
